"","Id","CreationDate","PostId","RelatedPostId","LinkTypeId"
"8672","5617589","2013-04-11T08:45:29.940","194635","3425","1"
"8673","5617688","2013-04-11T12:31:17.407","45641","26596","3"
"8674","5617689","2013-04-11T12:31:29.190","57435","26596","3"
"8675","5617711","2013-04-11T13:33:49.563","158373","180585","3"
"8676","5617712","2013-04-11T13:34:15.547","62817","26596","3"
"8677","5617900","2013-04-11T18:37:25.870","194679","153507","1"
"8678","5617901","2013-04-11T18:37:25.870","194679","193553","1"
"8679","5617902","2013-04-11T18:37:25.870","194679","6395","1"
"8680","5618017","2013-04-11T21:14:05.090","60926","130582","3"
"8681","5618131","2013-04-12T02:57:30.503","166374","166798","3"
"8682","5618179","2013-04-12T06:01:11.153","95823","130582","3"
"8683","5618180","2013-04-12T06:02:39.940","194679","153507","3"
"8684","5618345","2013-04-12T10:22:24.760","194739","139747","1"
"8685","5618370","2013-04-12T10:54:50.387","194746","184874","1"
"8686","5618459","2013-04-12T15:22:43.953","194746","184874","3"
"8687","5618466","2013-04-12T15:53:13.063","24485","180585","1"
"8688","5618595","2013-04-12T18:30:26.013","28927","26596","1"
"8689","5618610","2013-04-12T18:52:43.813","24485","180585","3"
"8690","5618636","2013-04-12T19:54:10.090","178384","26901","3"
"8691","5618637","2013-04-12T20:13:53.000","194765","193929","1"
"8692","5618661","2013-04-12T21:06:30.200","149970","19627","1"
"8693","5618745","2013-04-13T02:55:20.377","126130","96192","3"
"8694","5618780","2013-04-13T05:24:33.180","29062","26596","1"
"8695","5618812","2013-04-13T06:50:00.383","194765","193929","3"
"8696","5618857","2013-04-13T09:38:07.487","194814","58855","1"
"8697","5618902","2013-04-13T10:52:30.367","194814","42030","1"
"8698","5618915","2013-04-13T11:05:19.530","194814","37802","1"
"8699","5618927","2013-04-13T11:53:16.570","194792","165735","3"
"8700","5618992","2013-04-13T13:23:26.837","194795","96729","1"
"8701","5619019","2013-04-13T14:13:48.493","124536","9598","3"
"8702","5619160","2013-04-13T17:41:26.253","194836","38749","1"
"8703","5619197","2013-04-13T18:19:44.477","45230","96729","3"
"8704","5619198","2013-04-13T18:20:08.260","29062","26596","3"
"8705","5619199","2013-04-13T18:22:01.223","9598","8721","3"
"8706","5619200","2013-04-13T18:23:10.197","108395","96729","3"
"8707","5619243","2013-04-13T20:20:00.147","113295","39225","1"
"8708","5619245","2013-04-13T20:30:24.967","170003","96192","1"
"8709","5619246","2013-04-13T20:32:04.707","149970","170003","1"
"8710","5619247","2013-04-13T20:32:04.707","149970","96192","1"
"8711","5619301","2013-04-13T22:54:33.620","82286","82035","3"
"8712","5619302","2013-04-13T22:56:04.470","194820","35925","3"
"8713","5619346","2013-04-14T02:09:40.333","177907","9351","3"
"8714","5619441","2013-04-14T07:09:24.483","194854","191706","1"
"8715","5619519","2013-04-14T11:24:54.027","194873","158397","1"
"8716","5619520","2013-04-14T11:24:54.027","194873","185819","1"
"8717","5619574","2013-04-14T13:39:33.737","194883","119913","1"
"8718","5619650","2013-04-14T16:51:55.873","194795","96729","3"
"8719","5619651","2013-04-14T16:53:55.383","88707","70822","3"
"8720","5619669","2013-04-14T18:25:55.117","84120","1386","3"
"8721","5619670","2013-04-14T18:27:01.480","6476","19718","3"
"8722","5619671","2013-04-14T18:28:46.253","194873","158397","3"
"8723","5619700","2013-04-14T20:01:17.947","194395","39798","3"
"8724","5619813","2013-04-15T00:22:55.160","182077","141232","1"
"8725","5619948","2013-04-15T05:29:13.090","194939","103850","1"
"8726","5619980","2013-04-15T06:51:53.467","194939","89491","3"
"8727","5619981","2013-04-15T06:51:53.467","194939","103850","3"
"8728","5620031","2013-04-15T08:08:00.480","89491","103850","3"
"8729","5620081","2013-04-15T08:55:02.883","194958","120295","1"
"8730","5620082","2013-04-15T08:55:02.883","194958","163203","1"
"8731","5620117","2013-04-15T09:19:03.927","194951","80716","1"
"8732","5620119","2013-04-15T09:20:38.890","182077","141232","3"
"8733","5620120","2013-04-15T09:27:03.217","194922","118140","3"
"8734","5620132","2013-04-15T09:54:13.533","194961","160651","1"
"8735","5620147","2013-04-15T10:19:33.723","194904","46716","1"
"8736","5620152","2013-04-15T10:27:58.467","194958","163203","3"
"8737","5620286","2013-04-15T13:30:33.457","194979","140876","1"
"8738","5620287","2013-04-15T13:30:33.457","194979","70822","1"
"8739","5620340","2013-04-15T14:57:44.007","194979","70822","3"
"8740","5620341","2013-04-15T14:57:44.007","194979","140876","3"
"8741","5620376","2013-04-15T15:50:38.847","194975","82155","1"
"8742","5620433","2013-04-15T18:18:25.663","195012","65080","1"
"8743","5620434","2013-04-15T18:18:25.663","195012","96005","1"
"8744","5620435","2013-04-15T18:18:25.663","195012","13786","1"
"8745","5620436","2013-04-15T18:18:25.663","195012","195002","1"
"8746","5620468","2013-04-15T18:37:01.283","195015","28651","1"
"8747","5620471","2013-04-15T18:41:03.460","57243","25052","1"
"8748","5620475","2013-04-15T18:54:09.163","195012","13786","3"
"8749","5620476","2013-04-15T18:54:09.163","195012","65080","3"
"8750","5620529","2013-04-15T20:48:55.090","195015","28651","3"
"8751","5620672","2013-04-16T01:13:33.410","195040","170609","1"
"8752","5620673","2013-04-16T01:13:33.410","195040","179798","1"
"8753","5620815","2013-04-16T06:14:07.720","195045","101528","1"
"8754","5620816","2013-04-16T06:14:07.720","195045","186217","1"
"8755","5620817","2013-04-16T06:14:07.720","195045","113593","1"
"8756","5620852","2013-04-16T07:13:52.020","195073","149868","1"
"8757","5620853","2013-04-16T07:13:52.020","195073","184455","1"
"8758","5620871","2013-04-16T07:57:41.953","195073","149868","3"
"8759","5620944","2013-04-16T09:28:16.680","195016","68370","1"
"8760","5620954","2013-04-16T09:47:07.487","195074","46716","1"
"8761","5620967","2013-04-16T09:59:06.093","195016","68370","3"
"8762","5621090","2013-04-16T12:26:52.273","195094","132520","1"
"8763","5621146","2013-04-16T13:27:59.530","195094","19007","3"
"8764","5621150","2013-04-16T13:40:32.853","195099","190699","1"
"8765","5621163","2013-04-16T13:43:53.370","195045","101528","3"
"8766","5621164","2013-04-16T13:43:53.370","195045","113593","3"
"8767","5621182","2013-04-16T14:12:42.783","195107","113593","3"
"8768","5621223","2013-04-16T15:13:38.017","195015","50053","1"
"8769","5621224","2013-04-16T15:13:38.017","195015","35615","1"
"8770","5621376","2013-04-16T17:45:54.780","195140","181527","3"
"8771","5621508","2013-04-16T20:43:44.223","195159","46716","3"
"8772","5621514","2013-04-16T21:00:34.503","195155","156722","3"
"8773","5621540","2013-04-16T22:28:33.917","82155","75905","1"
"8774","5621674","2013-04-17T03:59:55.007","82155","75905","3"
"8775","5621747","2013-04-17T05:21:20.843","195168","170808","1"
"8776","5621748","2013-04-17T05:22:01.843","195168","103779","1"
"8777","5621755","2013-04-17T05:41:30.187","141427","56848","1"
"8778","5621875","2013-04-17T09:09:18.627","195216","127624","1"
"8779","5621947","2013-04-17T11:31:51.367","195226","69050","1"
"8780","5621948","2013-04-17T11:31:51.367","195226","83688","1"
"8781","5621949","2013-04-17T11:33:01.767","195226","69050","3"
"8782","5621980","2013-04-17T12:43:12.637","45803","56848","3"
"8783","5622024","2013-04-17T13:23:11.177","35890","46716","3"
"8784","5622025","2013-04-17T13:23:49.740","78234","56848","3"
"8785","5622037","2013-04-17T13:29:00.030","29671","155488","3"
"8786","5622061","2013-04-17T14:19:38.460","75905","194975","3"
"8787","5622063","2013-04-17T14:22:14.763","83688","69050","3"
"8788","5622101","2013-04-17T14:50:47.463","79946","33020","1"
"8789","5622102","2013-04-17T14:51:38.280","80084","33020","1"
"8790","5622254","2013-04-17T17:42:35.790","195274","55040","3"
"8791","5622299","2013-04-17T18:55:51.220","195081","177879","1"
"8792","5622304","2013-04-17T19:08:37.060","195287","46716","3"
"8793","5622411","2013-04-18T02:10:42.663","61738","69050","3"
"8794","5622528","2013-04-18T06:30:35.410","45259","33020","3"
"8795","5622529","2013-04-18T06:30:56.367","79938","33020","3"
"8796","5622562","2013-04-18T07:25:40.673","195337","141834","1"
"8797","5622563","2013-04-18T07:25:40.673","195337","17898","1"
"8798","5622615","2013-04-18T09:10:50.043","195352","56103","1"
"8799","5622619","2013-04-18T09:18:25.933","148747","38642","1"
"8800","5622621","2013-04-18T09:20:33.913","108292","81718","1"
"8801","5622631","2013-04-18T09:30:14.150","195351","4320","1"
"8802","5622632","2013-04-18T09:30:14.150","195351","11098","1"
"8803","5622661","2013-04-18T10:27:16.810","195337","141834","3"
"8804","5622753","2013-04-18T12:32:34.787","148747","38642","3"
"8805","5622754","2013-04-18T12:32:43.383","69242","294","3"
"8806","5622783","2013-04-18T13:38:20.780","108292","81718","3"
"8807","5622830","2013-04-18T14:45:54.493","195373","33851","1"
"8808","5622831","2013-04-18T14:45:54.493","195373","162573","1"
"8809","5622832","2013-04-18T14:45:54.493","195373","13470","1"
"8810","5622834","2013-04-18T14:58:15.390","195373","33851","3"
"8811","5622851","2013-04-18T15:12:17.097","13470","33851","1"
"8812","5622857","2013-04-18T15:15:45.833","195370","6834","1"
"8813","5622874","2013-04-18T15:25:44.047","5232","91976","3"
"8814","5622967","2013-04-18T17:23:45.230","164589","158848","1"
"8815","5622968","2013-04-18T17:29:22.113","195386","193845","1"
"8816","5622983","2013-04-18T17:30:40.930","193845","195386","1"
"8817","5623055","2013-04-18T19:44:50.023","195400","29488","1"
"8818","5623056","2013-04-18T19:44:50.023","195400","70624","1"
"8819","5623057","2013-04-18T19:44:50.023","195400","42142","1"
"8820","5623076","2013-04-18T21:13:43.680","195400","29488","3"
"8821","5623087","2013-04-18T22:02:22.383","16365","33851","1"
"8822","5623089","2013-04-18T22:02:34.683","162573","33851","1"
"8823","5623121","2013-04-18T23:12:49.223","195411","1323","1"
"8824","5623400","2013-04-19T07:05:28.337","195416","171024","3"
"8825","5623424","2013-04-19T08:10:59.100","195411","87452","1"
"8826","5623462","2013-04-19T08:54:51.143","16365","33851","3"
"8827","5623563","2013-04-19T10:33:14.427","195453","195451","3"
"8828","5623669","2013-04-19T13:07:08.123","195440","150181","3"
"8829","5623726","2013-04-19T14:01:16.883","195470","41740","1"
"8830","5623731","2013-04-19T14:15:48.657","195444","46716","1"
"8831","5623784","2013-04-19T15:34:26.820","195493","46716","1"
"8832","5623885","2013-04-19T19:00:32.890","64722","141427","1"
"8833","5623886","2013-04-19T19:00:32.890","64722","56848","1"
"8834","5623893","2013-04-19T19:33:40.593","64722","141427","3"
"8835","5623894","2013-04-19T19:35:36.663","63386","92337","1"
"8836","5623948","2013-04-19T20:47:30.983","63386","92337","3"
"8837","5624054","2013-04-20T03:54:31.037","55590","729","3"
"8838","5624378","2013-04-20T17:48:10.620","195548","149970","1"
"8839","5624379","2013-04-20T17:48:10.620","195548","46716","1"
"8840","5624481","2013-04-20T20:30:08.560","195561","193834","1"
"8841","5624596","2013-04-21T00:55:43.090","10736","72004","1"
"8842","5624599","2013-04-21T01:20:38.970","55351","61745","3"
"8843","5624693","2013-04-21T07:51:32.967","128875","195568","1"
"8844","5624870","2013-04-21T14:08:05.617","195606","70877","1"
"8845","5625091","2013-04-21T20:56:17.713","195640","46716","1"
"8846","5625092","2013-04-21T20:56:17.713","195640","149970","1"
"8847","5625093","2013-04-21T20:56:17.713","195640","195548","1"
"8848","5625247","2013-04-22T02:56:42.793","56742","44","3"
"8849","5625248","2013-04-22T02:56:49.480","195624","191358","3"
"8850","5625599","2013-04-22T12:54:19.160","195625","157943","1"
"8851","5625733","2013-04-22T15:12:25.937","195719","195718","1"
"8852","5625807","2013-04-22T17:42:03.517","195719","195718","3"
"8853","5625854","2013-04-22T18:48:47.993","195750","155488","1"
"8854","5626201","2013-04-23T06:48:56.857","195710","28078","1"
"8855","5626492","2013-04-23T14:44:08.570","195842","195835","1"
"8856","5626657","2013-04-23T17:27:10.950","195871","52685","1"
"8857","5627543","2013-04-24T15:58:27.937","195982","74579","1"
"8858","5627544","2013-04-24T15:58:27.937","195982","39888","1"
"8859","5627545","2013-04-24T16:00:28.080","195982","16395","1"
"8860","5627669","2013-04-24T18:28:10.710","196000","121998","1"
"8861","5627673","2013-04-24T18:31:00.237","196000","121998","3"
"8862","5627721","2013-04-24T19:15:39.940","140876","70822","3"
"8863","5627808","2013-04-24T21:05:04.107","196012","65845","1"
"8864","5628085","2013-04-25T07:59:18.417","196012","65845","3"
"8865","5628416","2013-04-25T14:19:27.217","196101","196058","3"
"8866","5628428","2013-04-25T14:25:55.413","196022","196105","1"
"8867","5628430","2013-04-25T14:39:22.290","196105","196022","1"
"8868","5628461","2013-04-25T15:35:32.740","194979","130304","1"
"8869","5628611","2013-04-25T17:22:42.507","196130","50849","1"
"8870","5628612","2013-04-25T17:22:42.507","196130","167943","1"
"8871","5628613","2013-04-25T17:22:42.507","196130","48869","1"
"8872","5628614","2013-04-25T17:22:42.507","196130","121945","1"
"8873","5628615","2013-04-25T17:22:42.507","196130","3062","1"
"8874","5628632","2013-04-25T18:07:41.737","196130","8721","3"
"8875","5628633","2013-04-25T18:07:41.737","196130","56848","3"
"8876","5628634","2013-04-25T18:07:41.737","196130","65490","3"
"8877","5628803","2013-04-25T21:44:59.700","196159","195388","1"
"8878","5628838","2013-04-25T22:54:32.497","65490","56848","3"
"8879","5629308","2013-04-26T12:38:04.523","196224","155488","1"
"8880","5629489","2013-04-26T16:11:34.760","196257","94800","1"
"8881","5629543","2013-04-26T17:49:52.510","196260","180824","1"
"8882","5629558","2013-04-26T18:06:50.443","196260","180824","3"
"8883","5629572","2013-04-26T18:21:11.047","196279","194480","1"
"8884","5629578","2013-04-26T18:33:59.727","194480","196279","1"
"8885","5629598","2013-04-26T18:38:10.667","196280","113800","1"
"8886","5630279","2013-04-27T11:26:37.027","12070","38597","1"
"8887","5630407","2013-04-27T15:46:37.313","196323","55374","1"
"8888","5630768","2013-04-27T23:42:02.997","196361","194480","1"
"8889","5630824","2013-04-28T01:06:23.653","23019","3199","3"
"8890","5630825","2013-04-28T01:12:29.330","159860","3199","1"
"8891","5630845","2013-04-28T01:31:43.063","10656","56848","1"
"8892","5630846","2013-04-28T01:31:43.063","10656","141427","1"
"8893","5630850","2013-04-28T01:35:32.013","196366","7927","1"
"8894","5630851","2013-04-28T01:35:32.013","196366","60231","1"
"8895","5631173","2013-04-28T08:36:34.750","195571","112145","1"
"8896","5631241","2013-04-28T09:53:50.003","196416","27264","1"
"8897","5631242","2013-04-28T09:58:11.513","196416","191848","1"
"8898","5631243","2013-04-28T09:58:11.513","196416","186407","1"
"8899","5631332","2013-04-28T11:19:57.043","21125","24342","3"
"8900","5631344","2013-04-28T11:59:37.260","195989","166884","1"
"8901","5631345","2013-04-28T11:59:37.260","195989","137941","1"
"8902","5631422","2013-04-28T13:30:30.380","196366","7927","3"
"8903","5631572","2013-04-28T16:13:56.353","196386","179616","1"
"8904","5631728","2013-04-28T20:26:13.807","196449","6268","1"
"8905","5631765","2013-04-28T21:06:44.260","60231","7927","3"
"8906","5631875","2013-04-28T23:58:46.137","196407","134820","1"
"8907","5631974","2013-04-29T02:26:43.653","12087","142292","3"
"8908","5631977","2013-04-29T02:35:03.633","196413","51310","3"
"8909","5631978","2013-04-29T02:36:14.137","10656","56848","3"
"8910","5631979","2013-04-29T02:42:41.147","77206","3199","3"
"8911","5631980","2013-04-29T02:43:27.540","48401","117766","3"
"8912","5631981","2013-04-29T02:43:43.400","115839","141005","3"
"8913","5632176","2013-04-29T06:29:45.193","196356","139377","3"
"8914","5632403","2013-04-29T09:47:38.793","43729","56848","1"
"8915","5632407","2013-04-29T09:51:44.013","43729","65512","1"
"8916","5632703","2013-04-29T13:56:31.050","196499","14745","1"
"8917","5632772","2013-04-29T14:34:35.673","196391","43729","3"
"8918","5632775","2013-04-29T14:35:58.103","88714","102452","3"
"8919","5632781","2013-04-29T14:39:53.087","22153","43729","3"
"8920","5632795","2013-04-29T14:52:48.827","196449","6268","3"
"8921","5632864","2013-04-29T15:51:03.133","196495","174733","1"
"8922","5632893","2013-04-29T16:21:26.930","196416","149303","1"
"8923","5632962","2013-04-29T17:39:31.317","196546","124146","1"
"8924","5633042","2013-04-29T18:36:37.670","196546","124146","3"
"8925","5633120","2013-04-29T19:52:55.327","28054","28098","1"
"8926","5633401","2013-04-29T23:29:46.003","82682","145941","3"
"8927","5633814","2013-04-30T06:26:22.647","196604","158243","1"
"8928","5633815","2013-04-30T06:28:04.577","196604","13782","1"
"8929","5633845","2013-04-30T07:05:24.203","14831","48895","1"
"8930","5633846","2013-04-30T07:05:24.203","14831","145941","1"
"8931","5633887","2013-04-30T08:23:07.567","196604","164056","1"
"8932","5634005","2013-04-30T10:49:06.523","196615","154510","1"
"8933","5634006","2013-04-30T10:49:06.523","196615","186132","1"
"8934","5634106","2013-04-30T12:11:29.843","196615","154510","3"
"8935","5634175","2013-04-30T12:54:33.523","98651","151375","3"
"8936","5634336","2013-04-30T15:07:45.083","48895","14831","3"
